STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,CORE_COURSE_NAME_5_F,CORE_COURSE_GRADE_5_F,CORE_COURSE_NAME_6_F,CORE_COURSE_GRADE_6_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,CORE_COURSE_NAME_4_S,CORE_COURSE_GRADE_4_S,CORE_COURSE_NAME_5_S,CORE_COURSE_GRADE_5_S,CORE_COURSE_NAME_6_S,CORE_COURSE_GRADE_6_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_CD,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_CD,MOTHER_HI_EDU_DESC,DEGREE_GROUP_CD,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
7909389,19,M,BGD 1,Y,N,Undeclared,N,,830,830,200908,ENGL 1101,B,HIST 1111,B,,,,,,,,,201002,ENGL 1102,F,THEA 1100,C,POLS 1101,C,PSYC 1101,B,,,,,Off Campus,1,69,2.76,SCHOOL 27,2,High School,3,College/Beyond,B,Bachelors,13,9,12,9," 12,26,400 "," 14,17,380 "," 1,90,980 "," 7,55,400 "
7800694,19,M,BGD 1,Y,N,Pre-Business,N,18,,870,200908,HIST 2111,B,PSYC 1101,B,ENGL 1101,A,,,,,,,201002,HIST 1111,F,BIOL 1225K,C,ECON 2105,C,POLS 1101,C,MATH 1111,B,,,On Campus,1,69,3.63,SCHOOL 11,2,High School,3,College/Beyond,B,Bachelors,16,12,16,13," 10,11,240 "," 14,18,100 "," 4,06,860 "," 3,62,820 "
8034180,18,F,BGD 1,Y,N,Biology,N,,960,950,200508,MATH 1111,B,MUSC 1100,B,ENGL 1101,A,HIST 2111,A,,,,,200602,MATH 1113,F,ENGL 1102,C,POLS 1101,B,,,,,,,Off Campus,1,0,3.25,SCHOOL 87,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,12,9, -   , -   , -   , -   
7871929,18,F,BGD 3,Y,N,Nursing,N,,950,950,200608,CHEM 1151,C,ENGL 1101,B,MATH 1111,B,CHEM 1151L,A,,,,,200702,HIST 2112,F,COMM 1110,C,THEA 1100,C,ENGL 1102,A,,,,,Off Campus,1,0,3.2,SCHOOL 130,1,Middle School/Junior High,3,College/Beyond,B,Bachelors,15,15,17,14," 11,71,380 "," 11,71,380 ", -   ," 4,08,720 "
7987579,18,M,BGD 1,Y,N,Pre-Engineering/RETP,N,,850,830,200908,CHEM 1211,C,CHEM 1211L,B,HIST 1111,B,MATH 1111,A,,,,,201002,POLS 1101,F,MATH 1113,C,ENGL 1101,B,,,,,,,Off Campus,1,69,3.35,SCHOOL 9,2,High School,2,High School,B,Bachelors,13,13,13,10," 10,32,180 "," 14,17,380 "," 3,85,200 "," 4,04,760 "
7899830,18,M,BGD 1,Y,N,Pre-Engineering/RETP,N,,1230,1220,200908,CHEM 1211L,C,MUSC 1100,B,CHEM 1211,A,ECON 2105,A,HIST 1111,A,,,201002,MATH 1131,F,ENGL 1101,C,POLS 1101,A,,,,,,,Off Campus,1,69,3.5,SCHOOL 11,3,College/Beyond,2,High School,B,Bachelors,13,13,14,10," 13,10,100 "," 13,16,580 "," 6,480 "," 4,24,680 "
7873585,18,M,BGD 1,Y,N,Pre-Business,N,19,,910,200908,COMM 1110,C,ENGL 1101,B,MATH 1111,A,,,,,,,201002,HIST 2111,F,ENGL 1102,C,MATH 1125,C,MUSC 1100,B,,,,,On Campus,0,69,3.42,SCHOOL 11,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,12,9," 11,49,420 "," 13,16,580 "," 1,67,160 "," 4,80,000 "
8022899,19,F,BGD 1,Y,N,General Business,N,,1120,1110,200508,ECON 2105,C,ENGL 1101,B,HIST 1112,B,,,,,,,200602,MATH 1111,F,ECON 2106,C,POLS 1101,C,HIST 2112,B,,,,,Off Campus,1,69,2.85,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,12,6, -   , -   , -   , -   
7868964,18,F,BGD 1,Y,N,Pre-Business,N,25,,1150,201008,ECON 2106,C,MATH 1113,B,GEOL 1121,A,GEOL 1121L,A,,,,,201102,ECON 2105,F,COMM 1110,C,PSYC 1101,B,ENGL 1101,A,,,,,Off Campus,1,0,3.5,SCHOOL 1,2,High School,3,College/Beyond,B,Bachelors,13,13,15,12, -   , -   , -   , -   
7823513,18,M,BGD 1,Y,N,Criminal Justice,Psychology,,,,200508,ENGL 1101,C,COMM 1110,B,HIST 2112,B,,,,,,,200602,MATH 1111,F,POLS 1101,C,,,,,,,,,Off Campus,0,69,2.68,SCHOOL 11,3,College/Beyond,2,High School,B,Bachelors,12,12,12,6," 10,16,040 "," 11,44,200 "," 1,28,160 "," 8,90,040 "
7902647,19,M,BGD 1,Y,N,Theatre Arts,N,20,,950,200708,ENGL 1101,C,THEA 1100,B,,,,,,,,,200802,ASTR 1105,F,COMM 1110,C,POLS 1101,C,,,,,,,On Campus,1,150,2.52,SCHOOL 310,3,College/Beyond,2,High School,B,Bachelors,13,13,13,9, -   , -   , -   , -   
8028975,17,F,BGD 1,Y,N,Biology,N,20,,950,200708,ENGL 1101,C,MATH 1101,B,COMM 1110,A,,,,,,,200802,CHEM 1211,F,CHEM 1211L,C,HIST 2111,C,ENGL 1102,B,,,,,Off Campus,1,0,3,SCHOOL 1,,No Information,,No Information,B,Bachelors,14,14,13,10, -   , -   , -   , -   
7955018,18,F,BGD 1,N,N,Exercise Science,N,21,,990,201008,GEOL 1110,C,HIST 2111,B,,,,,,,,,201102,ENGL 1101,F,PSYC 1101,C,POLS 1101,B,THEA 1100,A,,,,,Off Campus,1,69,3.63,SCHOOL 7,2,High School,2,High School,B,Bachelors,13,9,12,9, -   , -   , -   , -   
7990690,18,M,BGD 1,Y,N,Management,N,15,420,740,200508,HIST 1112,C,ENGL 1101,B,MUSC 1100,B,,,,,,,200602,ECON 2106,F,COMM 1110,C,ENGL 1102,C,MATH 1111,B,,,,,Off Campus,1,69,2.93,SCHOOL 71,3,College/Beyond,2,High School,B,Bachelors,13,12,15,9, -   ," 14,59,020 "," 19,72,680 "," -3,06,180 "
7914901,19,M,BGD 1,Y,N,Computer Science - Systems,N,,,,200608,HIST 1112,C,ENGL 1101,B,,,,,,,,,200702,CPSC 1301,F,CPSC 1301L,C,ENGL 1102,C,MATH 1101,C,COMM 1110,B,,,Off Campus,1,69,3.46,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,12,8,14,11," 11,02,380 "," 11,71,380 "," 69,000 "," 5,78,220 "
7788884,18,F,BGD 4,Y,N,Undeclared,N,,1020,1030,200708,HIST 2111,C,HIST 1111,B,,,,,,,,,200802,POLS 1101,F,MATH 1111,C,PSYC 1101,C,COMM 1110,B,ENGL 1101,B,,,Off Campus,1,0,3.19,SCHOOL 130,2,High School,4,Other/Unknown,B,Bachelors,13,7,15,6, -   ," 3,26,880 ", -   ," -3,26,880 "
7941949,17,M,BGD 1,Y,N,Biology,N,,520,530,200908,HIST 2111,C,ENGL 1101,B,SOCI 1101,B,,,,,,,201002,CHEM 1211,F,BIOL 1215K,C,CHEM 1211L,C,MATH 1111,C,,,,,On Campus,1,90,3.7,SCHOOL 262,1,Middle School/Junior High,4,Other/Unknown,B,Bachelors,13,9,14,10," 4,84,500 "," 14,18,100 "," 9,33,600 "," 67,080 "
7804265,18,F,BGD 1,Y,N,Middle Grades Education,N,,1050,1070,201008,HIST 2111,C,COMM 1110,B,ITDS 2749,A,PSYC 1101,A,,,,,201102,ENVS 1105,F,HIST 1112I,C,POLS 1101,C,BIOL 1215K,B,,,,,Off Campus,1,0,2.84,SCHOOL 177,,No Information,,No Information,B,Bachelors,13,13,13,10, -   , -   , -   , -   
7848184,18,F,BGD 1,Y,N,Exercise Science,N,,980,990,201008,MATH 1101,C,COMM 1110,B,,,,,,,,,201102,CPSC 1105,F,PSYC 1101,C,POLS 1101,B,,,,,,,Off Campus,1,69,3,SCHOOL 130,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,13,6, -   , -   , -   , -   
7850608,18,F,BGD 1,Y,N,Nursing,N,21,1000,990,200508,MATH 1111,C,ENGL 1101,B,CHEM 1151,A,CHEM 1151L,A,COMM 1110,A,,,200602,ECON 2106,F,HIST 2112,C,ITDS 2735,A,,,,,,,Off Campus,0,69,3.1,SCHOOL 3,2,High School,2,High School,B,Bachelors,13,13,14,11, -   , -   , -   , -   
7859661,18,M,BGD 3,Y,N,Theatre Arts,N,,850,830,200908,PSYC 1101,C,THEA 1100,B,ENGL 1101,A,,,,,,,201002,HIST 2111,F,CPSC 1105,C,ENGL 1102,B,,,,,,,On Campus,1,69,2.46,SCHOOL 3,1,Middle School/Junior High,2,High School,B,Bachelors,16,16,15,10," 14,18,100 "," 14,18,100 ", -   ," 5,76,600 "
7790693,18,F,BGD 1,N,N,Undeclared,N,,480,,200608,THEA 1100,C,ENGL 1101,B,MATH 1111,A,POLS 1101,A,,,,,200702,HIST 1112,F,ENGL 1102,C,PSYC 1101,B,MATH 1113,A,,,,,On Campus,1,301,3.13,SCHOOL 194,,No Information,,No Information,B,Bachelors,14,14,13,10, -   , -   , -   , -   
7801506,18,F,BGD 3,Y,N,Biology,N,,840,830,200708,THEA 1100,C,ENGL 1101,B,,,,,,,,,200802,ITDS 1145,F,ITDS 2735,C,COMM 1110,B,ENGL 1102,B,PSYC 1101,B,,,Off Campus,1,69,3.14,SCHOOL 27,2,High School,3,College/Beyond,B,Bachelors,12,12,13,10," 12,45,480 "," 12,45,480 ", -   ," 1,47,000 "
7941399,18,M,BGD 1,Y,N,Marketing,N,17,,830,200508,ECON 2106,D,COMM 1110,B,ENGL 1101,B,THEA 1100,B,,,,,200602,MATH 1101,F,ENGL 1102,C,,,,,,,,,Off Campus,0,69,3,SCHOOL 9,2,High School,2,High School,B,Bachelors,12,12,12,3," 7,51,980 "," 11,44,200 "," 3,92,220 "," 4,63,800 "
7807839,18,M,BGD 1,Y,N,Health and Physical Education,N,,,,200508,HIST 2112,D,ARTH 1100,B,ENGL 1101,B,ITDS 2735,A,,,,,200602,MATH 1101,F,ENGL 1102,C,,,,,,,,,Off Campus,1,69,2.87,SCHOOL 10,3,College/Beyond,2,High School,B,Bachelors,12,9,12,3, -   , -   , -   , -   
7805626,18,F,BGD 1,Y,N,Communication,N,21,1030,990,200808,HIST 2112,D,COMM 1110,B,ENGL 1101,B,,,,,,,200902,PSYC 1101,F,ENGL 1102,C,ARTH 1100,B,ITDS 2735,A,ITDS 2749,A,,,On Campus,1,190,2.87,SCHOOL 66,2,High School,2,High School,B,Bachelors,13,10,14,11, -   , -   , -   , -   
8031721,18,M,BGD 1,N,N,Political Science,Management,19,,910,200608,MATH 1111,D,HIST 1111,B,THEA 1100,B,POLS 1101,B,,,,,200702,SPAN 1001,F,COMM 1110,C,HIST 2111,C,HIST 2112,A,,,,,Off Campus,1,69,3.36,SCHOOL 148,,No Information,,No Information,B,Bachelors,12,9,15,12, -   , -   , -   , -   
7757884,19,M,BGD 1,Y,N,History and Secondary Ed,N,21,1010,990,200808,PSYC 1101,D,COMM 1110,B,ENGL 1101,B,,,,,,,200902,HIST 2112,F,ENGL 1102,C,FREN 1001,C,MATH 1101,B,,,,,On Campus,0,90,2.85,SCHOOL 22,2,High School,3,College/Beyond,B,Bachelors,16,12,16,9," 9,45,840 "," 9,45,840 ", -   ," 1,66,980 "
7913912,18,F,BGD 3,Y,N,Pre-Business,N,20,940,950,200908,HIST 2111,F,ENGL 1101,B,MUSC 1100,B,,,,,,,201002,MATH 1113,F,ENGL 1102,C,,,,,,,,,Off Campus,1,188,3,SCHOOL 403,,No Information,,No Information,B,Bachelors,15,12,12,3," 14,18,100 "," 14,18,100 ", -   ," 4,37,400 "
8014035,18,M,BGD 3,Y,N,Undeclared,N,,980,990,200708,ITDS 2735,F,ENGL 1101,B,,,,,,,,,200802,ENGL 1102,F,HIST 2112,C,MATH 1111,C,MUSC 1100,B,PSYC 1101,B,,,Off Campus,1,0,2.67,SCHOOL 130,2,High School,2,High School,B,Bachelors,14,13,15,12," 6,54,600 "," 9,55,500 "," 3,00,900 "," 3,84,600 "
7976088,22,M,BGD 5,Y,N,Music Education,N,,960,950,201008,ENGL 1101,INCOMPL,POLS 1101,B,,,,,,,,,201102,ENVS 1105,F,ECON 2105,C,,,,,,,,,Off Campus,1,246,3,SCHOOL 498,,No Information,,No Information,B,Bachelors,12,9,12,7, -   , -   , -   , -   
8035545,18,F,BGD 2,Y,N,Undeclared,Spanish,17,,830,200508,ANTH 1105,C,MATH 1111,C,POLS 1101,C,,,,,,,200602,HIST 2112,F,ITDS 2735,C,ECON 2106,B,ENGL 1101,B,THEA 1100,B,,,Off Campus,1,69,3.19,SCHOOL 9,2,High School,2,High School,B,Bachelors,13,13,13,9, -   , -   , -   , -   
7990973,18,F,BGD 3,Y,N,Political Science,N,20,950,950,200608,ARTH 1100,C,ECON 2105,C,ENGL 1101,C,HIST 2111,C,POLS 1101,A,,,200702,COMM 1110,F,ENGL 1102,C,,,,,,,,,On Campus,1,90,3.14,SCHOOL 22,2,High School,2,High School,B,Bachelors,15,15,13,10, -   , -   , -   , -   
7816163,18,F,BGD 1,Y,N,Early Childhood Education,N,,1060,1070,200808,ARTH 1100,C,COMM 1110,C,ENGL 1101,C,,,,,,,200902,HIST 2111,F,ECON 2105,C,ENGL 1102,C,ITDS 2735,A,,,,,Off Campus,1,69,2.63,SCHOOL 27,2,High School,2,High School,B,Bachelors,12,12,14,7, -   , -   , -   , -   
7802666,18,M,BGD 1,Y,N,Theatre Arts,N,23,950,1070,201008,ARTH 1100I,C,ENGL 1101I,C,,,,,,,,,201102,CPSC 1105,F,SPAN 1001,C,MATH 1101,B,,,,,,,On Campus,1,69,2.8,SCHOOL 151,,No Information,,No Information,B,Bachelors,14,10,17,14, -   , -   , -   , -   
7804852,18,F,BGD 3,Y,N,Biology,N,,1150,1150,201008,BIOL 1215K,C,PSYC 1101,C,MUSC 1100,B,ENGL 1101,A,,,,,201102,COMM 1110,F,HIST 2112,C,ENGL 1102,A,,,,,,,On Campus,1,0,3.2,SCHOOL 10,2,High School,3,College/Beyond,B,Bachelors,17,13,13,6, -   , -   , -   , -   
7870614,18,M,BGD 1,Y,N,Undeclared,N,,840,830,200608,CHEM 1151L,C,ENGL 1101,C,CHEM 1151,B,HIST 2111,B,,,,,200702,ECON 2106,F,COMM 1110,C,ARTH 1100,B,ENGL 1102,B,,,,,Off Campus,1,69,2.86,SCHOOL 10,,No Information,,No Information,B,Bachelors,15,12,12,9, -   ," 99,720 ", -   ," -99,720 "
7953362,18,F,BGD 3,Y,N,Biology,N,,390,,200808,CHEM 1211,C,MATH 1111,C,ENGL 1101,B,CHEM 1211L,A,,,,,200902,STAT 1127,F,PSYC 1101,C,ENGL 1102,B,,,,,,,Off Campus,1,0,3.75,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,14,14,13,7, -   , -   , -   , -   
7765545,18,M,BGD 1,Y,N,History,N,,,,200808,CHEM 1211,C,ENGL 1101,C,CHEM 1211L,B,HIST 2111,A,,,,,200902,ENGL 1102,F,HIST 2112,C,POLS 1101,C,ITDS 2726,B,,,,,On Campus,1,69,3.5,SCHOOL 85,3,College/Beyond,3,College/Beyond,B,Bachelors,14,10,16,12, -   ," 13,06,020 "," 19,23,900 "," -3,47,580 "
7834201,18,M,BGD 1,Y,N,Political Science,N,,1060,1070,200808,COMM 1110,C,ENGL 1101,C,HIST 2112,C,BIOL 1125,B,POLS 1101,A,,,200902,ECON 2105,F,MUSC 1100,C,,,,,,,,,On Campus,1,181,2.91,SCHOOL 357,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,15,3, -   , -   , -   , -   
7800036,19,M,BGD 2,N,N,Undeclared,N,,,,200508,CPSC 1301,C,MATH 1111,C,COMM 1110,B,ENGL 1101,B,HIST 1112,A,,,200602,MATH 1113,F,ENGL 1102,C,POLS 1101,B,ENVS 1105,A,,,,,Off Campus,0,69,3.14,SCHOOL 11,2,High School,3,College/Beyond,B,Bachelors,15,15,15,12, -   , -   , -   , -   
7893732,18,M,BGD 1,Y,N,Computer Science - Systems,N,24,1080,1110,200908,CPSC 1301,C,BIOL 1215K,C,MATH 1113,B,CPSC 1301L,A,,,,,201002,MATH 1131,F,PSYC 1101,C,,,,,,,,,On Campus,1,150,3,SCHOOL 84,3,College/Beyond,3,College/Beyond,B,Bachelors,14,14,13,9," 4,54,260 "," 14,18,100 "," 9,63,840 "," 36,840 "
8034571,18,F,BGD 3,Y,N,Early Childhood Education,N,,870,870,201008,ECON 2106,C,SPAN 1001,C,ITDS 2735,B,ENGL 1101,A,ITDS 2749,A,,,201102,HIST 2111,F,GEOL 1110,C,ENGL 1102,B,MUSC 1100,B,,,,,On Campus,1,150,2.77,SCHOOL 280,3,College/Beyond,3,College/Beyond,B,Bachelors,15,11,15,12, -   , -   , -   , -   
7917425,18,F,BGD 1,Y,N,Theatre Education,N,,,,200608,ENGL 1101,C,PSYC 1101,C,THEA 1100,B,,,,,,,200702,MATH 1111,F,HIST 2112,C,ENGL 1102,B,,,,,,,Off Campus,1,150,2.41,SCHOOL 12,,No Information,,No Information,B,Bachelors,16,16,15,11, -   ," 2,99,160 ", -   ," -2,99,160 "
7941603,19,F,BGD 3,N,N,Chemistry,Management,,1010,990,200608,ENGL 1101,C,HIST 2111,C,ANTH 1107,B,MATH 1111,A,MUSC 1100,A,,,200702,MATH 1113,F,ECON 2106,C,ENGL 1102,B,SPAN 1001,B,POLS 1101,B,,,Off Campus,1,0,3.38,SCHOOL 1,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,15,12, -   , -   , -   , -   
7867039,18,F,BGD 3,Y,N,Nursing,N,21,1010,990,200708,ENGL 1101,C,MATH 1111,C,SPAN 1001,C,COMM 1110,B,ECON 2106,A,,,200802,MUSC 1100,F,HIST 2111,C,MATH 1113,C,ENGL 1102,A,,,,,On Campus,0,90,2.97,SCHOOL 28,2,High School,3,College/Beyond,B,Bachelors,15,15,16,13, -   , -   , -   , -   
7811611,18,M,BGD 1,N,N,Health Science,N,,1020,1030,200908,ENGL 1101,C,SOCI 1101,C,MATH 1111,A,,,,,,,201002,THEA 1100,F,ENGL 1102,C,COMM 1110,A,,,,,,,On Campus,1,703,3.03,SCHOOL 458,3,College/Beyond,,No Information,B,Bachelors,13,12,13,10," 12,33,420 "," 14,10,180 "," 1,76,760 "," 1,52,100 "
7771892,18,M,BGD 3,Y,N,Biology,N,,1100,1110,201008,ENGL 1101,C,MATH 1111,C,CHEM 1211L,B,HIST 2111,B,CHEM 1211,A,,,201102,MATH 1113,F,BIOL 1215K,C,ENGL 1102,C,,,,,,,Off Campus,1,69,2.84,SCHOOL 11,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,14,11, -   , -   , -   , -   
7840459,18,M,BGD 1,Y,N,Political Science,N,15,900,740,200508,HIST 2112,C,MATH 1111,C,POLS 1101,C,ENGL 1101,B,,,,,200602,ECON 2105,F,HIST 1112,C,ENGL 1102,B,,,,,,,Off Campus,1,69,2.79,SCHOOL 5,3,College/Beyond,3,College/Beyond,B,Bachelors,15,14,18,12, -   , -   , -   , -   
7838929,18,F,BGD 3,N,N,History,Anthropology,,,,200608,HIST 2112,C,SPAN 1002,C,ENGL 1101,B,POLS 1101,B,,,,,200702,ENGL 1102,F,MUSC 1100,C,HIST 2111,B,,,,,,,Off Campus,1,0,3.12,SCHOOL 7,2,High School,2,High School,B,Bachelors,16,12,12,9," 11,40,780 "," 11,87,280 "," 46,500 "," 7,34,280 "
7866781,18,M,BGD 1,Y,N,Undeclared,N,22,,1030,200908,HIST 2112,C,MATH 1111,C,MUSC 1100,B,SPAN 1002,B,,,,,201002,POLS 1101,F,ANTH 1105,C,SOCI 1101,B,ENGL 1102,A,,,,,Off Campus,1,69,2.73,SCHOOL 11,,No Information,,No Information,B,Bachelors,15,15,12,9, -   ," 4,51,620 ", -   ," -4,17,420 "
7913692,18,F,BGD 3,Y,N,Exercise Science,N,19,,910,201008,HIST 2112,C,MATH 1101,C,ITDS 2746,B,,,,,,,201102,POLS 1101,F,ENGL 1101,C,SOCI 1101,B,,,,,,,On Campus,1,90,3.1,SCHOOL 338,3,College/Beyond,2,High School,B,Bachelors,12,12,13,6, -   , -   , -   , -   
7920774,18,F,BGD 3,Y,N,Sociology,N,22,1030,1030,201008,MATH 1101,C,SOCI 1101,C,ENGL 1101,B,,,,,,,201102,BIOL 1215K,F,ANTH 1105I,C,ITDS 2735,C,,,,,,,On Campus,1,150,2.28,SCHOOL 467,2,High School,3,College/Beyond,B,Bachelors,12,12,15,11, -   , -   , -   , -   
8017431,18,M,BGD 1,Y,N,Biology and Secondary Ed,N,,1100,1110,200708,BIOL 1125,D,ARTH 1100,C,HIST 2111,C,,,,,,,200802,POLS 1101,F,ENGL 1101,C,PSYC 1101,C,,,,,,,Off Campus,1,69,1.92,SCHOOL 10,2,High School,2,High School,B,Bachelors,13,9,15,8, -   ," 8,69,760 "," 13,21,320 ", -   
7921196,19,M,BGD 1,Y,N,Criminal Justice,N,,990,990,200808,BIOL 1125,D,CPSC 1105,C,POLS 1101,C,,,,,,,200902,MATH 1111,F,GEOL 1110,C,ITDS 2726,A,,,,,,,Off Campus,1,69,2.37,SCHOOL 11,,No Information,,No Information,B,Bachelors,12,12,12,6, -   , -   , -   , -   
7832832,18,F,BGD 3,Y,N,Health Science,Biology,19,880,910,200808,CHEM 1151,D,HIST 2112,C,CHEM 1151L,B,,,,,,,200902,MATH 1111,F,COMM 1110,C,ENGL 1101,C,,,,,,,Off Campus,1,0,2.61,SCHOOL 337,1,Middle School/Junior High,1,Middle School/Junior High,B,Bachelors,14,7,15,12," 12,99,540 "," 13,06,020 ", -   ," 5,09,741 "
7962543,18,F,BGD 1,Y,N,Undeclared,N,22,,1030,200908,COMM 1110,D,ENGL 1101,C,POLS 1101,C,,,,,,,201002,SOCI 1101,F,CPSC 1105,C,ENGL 1102,B,MUSC 1100,B,,,,,Off Campus,1,69,2.9,SCHOOL 27,3,College/Beyond,2,High School,B,Bachelors,12,9,15,12," 11,49,180 "," 13,24,500 "," 1,75,320 "," 6,51,180 "
7925809,18,F,BGD 1,Y,N,General Business,N,,,,200708,ENGL 1101,D,POLS 1101,C,,,,,,,,,200802,MATH 1111,F,HIST 2111,C,,,,,,,,,Off Campus,1,69,3.38,SCHOOL 3,2,High School,2,High School,B,Bachelors,13,6,12,3, -   , -   , -   , -   
7907640,18,F,BGD 1,Y,N,Early Childhood Education,N,,1010,990,201008,GEOL 1121,D,GEOL 1121L,C,ENGL 1102,B,COMM 1110,A,ITDS 2749,A,,,201102,ECON 2106,F,ITDS 2735,C,BIOL 1125,B,HIST 2111,B,MATH 1111,B,,,Off Campus,1,0,2.93,SCHOOL 1,1,Middle School/Junior High,1,Middle School/Junior High,B,Bachelors,15,8,15,12, -   , -   , -   , -   
7779511,18,F,BGD 1,Y,N,Accounting,N,,940,950,200608,HIST 1111,D,COMM 1110,C,ENGL 1101,C,,,,,,,200702,ENGL 1102,F,POLS 1101,C,ITDS 2735,A,,,,,,,Off Campus,0,69,3.73,SCHOOL 3,1,Middle School/Junior High,2,High School,B,Bachelors,12,12,12,9, -   , -   , -   , -   
7943173,18,F,BGD 1,Y,N,Undeclared,N,,930,910,200908,HIST 2112,D,SPAN 1002,C,ENGL 1101,B,THEA 1100,B,,,,,201002,MATH 1111,F,ASTR 1105,C,ENGL 1102,B,,,,,,,On Campus,0,90,2.69,SCHOOL 22,2,High School,2,High School,B,Bachelors,15,15,12,9," 14,18,100 "," 14,18,100 ", -   ," 5,61,600 "
7862761,18,F,BGD 1,Y,N,Early Childhood Education,N,22,910,1030,201008,MATH 1101,D,PSYC 1101,C,CPSC 1105,B,LEAD 1705,B,ENGL 1101,A,ITDS 2749,A,201102,GEOL 1121,F,BIOL 1125,C,COMM 1110,B,ENGL 1102,B,GEOL 1121L,B,MUSC 1100,B,On Campus,1,181,3.4,SCHOOL 348,3,College/Beyond,2,High School,B,Bachelors,15,12,16,13, -   , -   , -   , -   
8009758,18,F,BGD 3,Y,N,Biology,N,21,,990,200608,MATH 1111,D,ENGL 1101,C,MUSC 1100,C,COMM 1110,B,,,,,200702,HIST 2112,F,ITDS 2735,C,POLS 1101,B,FREN 1001,A,,,,,Off Campus,1,0,3.67,SCHOOL 14,,No Information,2,High School,B,Bachelors,16,9,14,8, -   , -   , -   , -   
7983032,17,F,BGD 3,Y,N,Nursing,N,22,1030,1030,200708,MATH 1111,D,CHEM 1151,C,ENGL 1101,C,CHEM 1151L,B,,,,,200802,ITDS 1155,F,HIST 2111,C,PSYC 1101,C,ENGL 1102,A,,,,,On Campus,1,69,3.73,SCHOOL 153,2,High School,3,College/Beyond,B,Bachelors,15,3,16,9, -   , -   , -   , -   
7954168,18,M,BGD 1,Y,N,Criminal Justice,N,,,,200908,MATH 1111,D,ENGL 1101,C,COMM 1110,B,,,,,,,201002,MATH 1113,F,ECON 2105,C,GEOL 1121,C,GEOL 1121L,B,,,,,Off Campus,1,0,2.4,SCHOOL 24,2,High School,2,High School,B,Bachelors,12,12,12,9," 13,24,500 "," 13,24,500 ", -   ," 4,68,000 "
7889388,18,F,BGD 3,Y,N,Biology,N,22,890,1030,200808,MUSC 1100,D,CHEM 1211,C,MATH 1111,C,CHEM 1211L,B,,,,,200902,HIST 2111,F,ENGL 1101,C,PSYC 1101,C,,,,,,,Off Campus,1,69,3.26,SCHOOL 11,2,High School,4,Other/Unknown,B,Bachelors,13,10,15,9, -   , -   , -   , -   
7924352,18,F,BGD 3,Y,N,Communication,N,20,960,950,200808,POLS 1101,D,ENGL 1101,C,THEA 1100,B,COMM 1110,A,,,,,200902,HIST 2111,F,ENGL 1102,C,,,,,,,,,Off Campus,1,0,2.81,SCHOOL 130,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,13,3, -   ," 12,64,860 "," 13,89,600 ", -   
7848019,18,F,BGD 3,Y,N,Undeclared,N,24,,1110,200708,PSYC 1101,D,COMM 1110,C,MATH 1111,C,ENGL 1101,A,,,,,200802,ENGL 1102,F,HIST 2112,C,,,,,,,,,Off Campus,0,0,3.36,SCHOOL 14,1,Middle School/Junior High,2,High School,B,Bachelors,14,14,12,5," 3,89,280 "," 11,89,920 "," 8,00,640 "," 62,400 "
7770105,18,M,BGD 3,Y,N,Management,N,20,1070,950,200808,SPAN 1001,D,ENGL 1101,C,HIST 2111,C,MATH 1111,C,COMM 1110,A,,,200902,MATH 1113,F,ENGL 1102,C,HIST 2112,C,STAT 1127,C,,,,,On Campus,0,150,2.33,SCHOOL 247,,No Information,,No Information,B,Bachelors,15,15,17,11, -   ," 2,69,100 ", -   ," -1,20,000 "
